user_id,item_id,items,gender,category,pattern,color,gender,genre,material,sales_count,reviews_count,rating,out_of_stock_times,brand,discount,last_stock_date,wish_list_count,month_of_sale,year_of_sale
526,526,Winter Sweater with Pockets,Female,Sweaters,Pockets,Gray,Adult,Winter,Wool,373,361,4.5,1,The North Face,10,1/16/2024,361,1,2024
527,527,Spring Cardigan with Lace Trim,Female,Cardigans,Lace Trim,Pink,Adult,Spring,Cotton,374,362,4.3,0,H&M,5,5/16/2024,362,5,2024
528,528,Summer Dress with Stripes,Female,Dresses,Stripes,Red,Teen,Summer,Cotton,375,363,4.4,1,H&M,10,7/16/2024,363,7,2024
529,529,Autumn Blouse with Lace Detail,Female,Blouses,Lace Detail,Black,Adult,Autumn,Silk,376,364,4.5,0,Zara,5,8/16/2024,364,8,2024
530,530,Winter Coat with Faux Fur,Female,Coats,Faux Fur,White,Adult,Winter,Leather,377,365,4.6,1,Prada,10,2/16/2024,365,2,2024
531,531,Spring Dress with Floral Print,Female,Dresses,Floral Print,Green,Adult,Spring,Cotton,378,366,4.4,0,ASOS,5,4/16/2024,366,4,2024
532,532,Summer Skirt with Ruffle Hem,Female,Skirts,Ruffle Hem,Blue,Teen,Summer,Linen,379,367,4.2,1,Forever 21,10,6/16/2024,367,6,2024
533,533,Autumn Jacket with Fringe Detail,Female,Jackets,Fringe Detail,Brown,Adult,Autumn,Leather,380,368,4.3,0,Mango,5,9/16/2024,368,9,2024
534,534,Winter Hat with Pom Pom,Female,Hats,Pom Pom,White,Adult,Winter,Wool,381,369,4.1,1,Topshop,10,1/16/2024,369,1,2024
535,535,Spring Jumpsuit with Floral Print,Female,Jumpsuits,Floral Print,Yellow,Adult,Spring,Cotton,382,370,4.4,0,ASOS,5,3/16/2024,370,3,2024
536,536,Summer Tunic with Tassels,Female,Tunics,Tassels,Orange,Teen,Summer,Linen,383,371,4.3,1,Forever 21,10,5/16/2024,371,5,2024
537,537,Autumn Blouse with Lace Overlay,Female,Blouses,Lace Overlay,Grey,Adult,Autumn,Silk,384,372,4.5,0,Zara,5,7/16/2024,372,7,2024
538,538,Winter Coat with Fur Hood,Female,Coats,Fur Hood,Black,Adult,Winter,Leather,385,373,4.6,1,Prada,10,2/16/2024,373,2,2024
539,539,Spring Dress with Stripes,Female,Dresses,Stripes,Pink,Adult,Spring,Cotton,386,374,4.3,0,H&M,5,4/16/2024,374,4,2024
540,540,Summer Skirt with Ruffled Hem,Female,Skirts,Ruffled Hem,Red,Teen,Summer,Linen,387,375,4.2,1,Forever 21,10,6/16/2024,375,6,2024
541,541,Autumn Jacket with Fringe Detail,Female,Jackets,Fringe Detail,Blue,Adult,Autumn,Leather,388,376,4.4,0,Mango,5,8/16/2024,376,8,2024
542,542,Winter Hat with Feathers,Female,Hats,Feathers,White,Adult,Winter,Wool,389,377,4.1,1,Topshop,10,1/16/2024,377,1,2024
543,543,Spring Cardigan with Lace Trim,Female,Cardigans,Lace Trim,Green,Adult,Spring,Cotton,390,378,4.3,0,ASOS,5,3/16/2024,378,3,2024
544,544,Summer Dress with Polka Dots,Female,Dresses,Polka Dots,Black,Teen,Summer,Cotton,391,379,4.4,1,Forever 21,10,5/16/2024,379,5,2024
545,545,Autumn Blouse with Lace Sleeves,Female,Blouses,Lace Sleeves,Grey,Adult,Autumn,Silk,392,380,4.5,0,Zara,5,7/16/2024,380,7,2024
546,546,Winter Coat with Fur Lining,Female,Coats,Fur Lining,Brown,Adult,Winter,Leather,393,381,4.6,1,Prada,10,2/16/2024,381,2,2024
547,547,Spring Jacket with Floral Print,Female,Jackets,Floral Print,Pink,Teen,Spring,Cotton,394,382,4.3,0,H&M,5,4/16/2024,382,4,2024
548,548,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Yellow,Adult,Summer,Cotton,395,383,4.4,1,Zara,10,6/16/2024,383,6,2024
549,549,Autumn Pants with Wide Leg,Female,Pants,Wide Leg,Blue,Adult,Autumn,Wool,396,384,4.5,0,Mango,5,8/16/2024,384,8,2024
550,550,Winter Cardigan with Fringe Hem,Female,Cardigans,Fringe Hem,White,Adult,Winter,Wool,397,385,4.2,1,ASOS,10,1/16/2024,385,1,2024
551,551,Spring Skirt with Pleats,Female,Skirts,Pleats,Green,Teen,Spring,Linen,398,386,4.3,0,Forever 21,5,3/16/2024,386,3,2024
552,552,Summer Top with Cut Outs,Female,Tops,Cut Outs,Red,Adult,Summer,Cotton,399,387,4.4,1,Topshop,10,5/16/2024,387,5,2024
553,553,Autumn Dress with Lace Overlay,Female,Dresses,Lace Overlay,Grey,Adult,Autumn,Silk,400,388,4.5,0,Zara,5,7/16/2024,388,7,2024
554,554,Winter Boots with Fur Lining,Female,Boots,Fur Lining,Black,Adult,Winter,Leather,401,389,4.6,1,Prada,10,2/16/2024,389,2,2024
555,555,Spring Blouse with Puff Sleeves,Female,Blouses,Puff Sleeves,Pink,Teen,Spring,Cotton,402,390,4.3,0,H&M,5,4/16/2024,390,4,2024
556,556,Summer Shorts with Lace Trim,Female,Shorts,Lace Trim,Blue,Adult,Summer,Cotton,403,391,4.4,1,Zara,10,6/16/2024,391,6,2024
557,557,Autumn Pants with Embroidery,Female,Pants,Embroidery,Green,Adult,Autumn,Wool,404,392,4.5,0,Mango,5,8/16/2024,392,8,2024
558,558,Winter Coat with Faux Fur,Female,Coats,Faux Fur,White,Adult,Winter,Leather,405,393,4.6,1,Prada,10,1/16/2024,393,1,2024
559,559,Spring Skirt with Floral Print,Female,Skirts,Floral Print,Yellow,Adult,Spring,Cotton,406,394,4.2,0,Topshop,5,4/17/2024,394,4,2024
560,560,Summer Dress with Ruffle Sleeves,Female,Dresses,Ruffle Sleeves,Purple,Teen,Summer,Polyester,407,395,4.1,1,H&M,10,6/17/2024,395,6,2024
561,561,Autumn Jacket with Quilted Design,Female,Jackets,Quilted Design,Brown,Adult,Autumn,Leather,408,396,4.3,0,Zara,5,8/17/2024,396,8,2024
562,562,Winter Cardigan with Fringe Detail,Female,Cardigans,Fringe Detail,Grey,Adult,Winter,Wool,409,397,4.4,1,Mango,10,2/17/2024,397,2,2024
563,563,Spring Top with Tie Sleeves,Female,Tops,Tie Sleeves,Green,Adult,Spring,Cotton,410,398,4.5,0,Zara,5,4/18/2024,398,4,2024
564,564,Summer Dress with Lace Overlay,Female,Dresses,Lace Overlay,White,Teen,Summer,Silk,411,399,4.6,1,Topshop,10,7/18/2024,399,7,2024
565,565,Autumn Pants with Lace Detail,Female,Pants,Lace Detail,Black,Adult,Autumn,Leather,412,400,4.4,0,Prada,5,9/18/2024,400,9,2024
566,566,Winter Coat with Fur Lining,Female,Coats,Fur Lining,Red,Adult,Winter,Leather,413,401,4.5,1,Mango,10,3/18/2024,401,3,2024
567,567,Spring Skirt with Gingham Print,Female,Skirts,Gingham Print,Blue,Adult,Spring,Cotton,414,402,4.3,0,H&M,5,5/18/2024,402,5,2024
568,568,Summer Top with Fringe Detail,Female,Tops,Fringe Detail,Pink,Teen,Summer,Polyester,415,403,4.2,1,Zara,10,6/19/2024,403,6,2024
569,569,Autumn Jacket with Patchwork Design,Female,Jackets,Patchwork Design,Brown,Adult,Autumn,Leather,416,404,4.4,0,Prada,5,10/19/2024,404,10,2024
570,570,Spring Dress with Floral Print,Female,Dresses,Floral Print,Yellow,Teen,Spring,Cotton,417,405,4.6,1,Topshop,10,4/20/2024,405,4,2024
571,571,Summer Skirt with Stripe Pattern,Female,Skirts,Stripe Pattern,Grey,Adult,Summer,Silk,418,406,4.3,0,Mango,5,7/20/2024,406,7,2024
572,572,Autumn Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Black,Adult,Autumn,Leather,419,407,4.4,1,Zara,10,9/20/2024,407,9,2024
573,573,Winter Top with Velvet Texture,Female,Tops,Velvet Texture,Purple,Teen,Winter,Velvet,420,408,4.2,0,H&M,5,2/20/2024,408,2,2024
574,574,Spring Pants with Lace Detail,Female,Pants,Lace Detail,White,Adult,Spring,Cotton,421,409,4.5,1,Prada,10,5/20/2024,409,5,2024
575,575,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Red,Teen,Summer,Polyester,422,410,4.1,0,Zara,5,6/21/2024,410,6,2024
576,576,Autumn Jacket with Shearling Lining,Female,Jackets,Shearling Lining,Brown,Adult,Autumn,Leather,423,411,4.4,1,Mango,10,10/21/2024,411,10,2024
577,577,Winter Skirt with Velvet Pattern,Female,Skirts,Velvet Pattern,Blue,Teen,Winter,Velvet,424,412,4.3,0,H&M,5,3/21/2024,412,3,2024
578,578,Spring Blouse with Puff Sleeves,Female,Blouses,Puff Sleeves,Green,Adult,Spring,Silk,425,413,4.5,1,Topshop,10,4/22/2024,413,4,2024
579,579,Summer Top with Lace Trim,Female,Tops,Lace Trim,Pink,Teen,Summer,Cotton,426,414,4.2,0,Zara,5,7/22/2024,414,7,2024
580,580,Autumn Pants with Wide Leg,Female,Pants,Wide Leg,Black,Adult,Autumn,Leather,427,415,4.4,1,Prada,10,9/22/2024,415,9,2024
581,581,Winter Coat with Faux Fur Hood,Female,Coats,Faux Fur Hood,Grey,Adult,Winter,Polyester,428,416,4.3,0,Mango,5,1/22/2024,416,1,2024
582,582,Spring Dress with Floral Print,Female,Dresses,Floral Print,Pink,Teen,Spring,Cotton,429,417,4.6,1,H&M,10,5/23/2024,417,5,2024
583,583,Summer Shorts with Tie Waist,Female,Shorts,Tie Waist,Blue,Adult,Summer,Cotton,430,418,4.4,0,Zara,5,6/23/2024,418,6,2024
584,584,Autumn Skirt with Pleats,Female,Skirts,Pleats,Burgundy,Teen,Autumn,Wool,431,419,4.5,1,Topshop,10,10/23/2024,419,10,2024
585,585,Winter Jacket with Fur Detail,Female,Jackets,Fur Detail,Brown,Adult,Winter,Leather,432,420,4.2,0,Prada,5,2/23/2024,420,2,2024
586,586,Spring Blouse with Ruffles,Female,Blouses,Ruffles,White,Adult,Spring,Silk,433,421,4.5,1,Zara,10,4/24/2024,421,4,2024
587,587,Summer Top with Lace Overlay,Female,Tops,Lace Overlay,Black,Teen,Summer,Cotton,434,422,4.1,0,H&M,5,7/24/2024,422,7,2024
588,588,Autumn Pants with Pleats,Female,Pants,Pleats,Red,Adult,Autumn,Leather,435,423,4.3,1,Mango,10,9/24/2024,423,9,2024
589,589,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Grey,Teen,Winter,Polyester,436,424,4.4,0,Topshop,5,1/24/2024,424,1,2024
590,590,Spring Dress with Stripes,Female,Dresses,Stripes,Yellow,Adult,Spring,Cotton,437,425,4.6,1,Prada,10,5/25/2024,425,5,2024
591,591,Summer Shorts with Lace Detail,Female,Shorts,Lace Detail,Green,Teen,Summer,Cotton,438,426,4.3,0,Zara,5,6/25/2024,426,6,2024
592,592,Autumn Skirt with Velvet Pattern,Female,Skirts,Velvet Pattern,Purple,Adult,Autumn,Velvet,439,427,4.4,1,Topshop,10,10/25/2024,427,10,2024
593,593,Winter Cardigan with Fringe Detail,Female,Cardigans,Fringe Detail,Blue,Adult,Winter,Wool,440,428,4.2,0,Prada,5,2/25/2024,428,2,2024
594,594,Spring Jumpsuit with Floral Print,Female,Jumpsuits,Floral Print,Pink,Adult,Spring,Silk,441,429,4.5,1,Zara,10,4/26/2024,429,4,2024
595,595,Summer Blouse with Lace Sleeves,Female,Blouses,Lace Sleeves,White,Teen,Summer,Cotton,442,430,4.1,0,H&M,5,7/26/2024,430,7,2024
596,596,Autumn Jacket with Faux Leather Detail,Female,Jackets,Faux Leather Detail,Black,Adult,Autumn,Polyester,443,431,4.3,1,Mango,10,9/26/2024,431,9,2024
597,597,Winter Boots with Fur Lining,Female,Boots,Fur Lining,Brown,Adult,Winter,Leather,444,432,4.4,0,Topshop,5,1/26/2024,432,1,2024
598,598,Spring Pants with Ruffles,Female,Pants,Ruffles,Yellow,Adult,Spring,Cotton,445,433,4.6,1,Prada,10,5/27/2024,433,5,2024
599,599,Summer Skirt with Lace Overlay,Female,Skirts,Lace Overlay,Green,Teen,Summer,Cotton,446,434,4.3,0,Zara,5,6/27/2024,434,6,2024
600,600,Autumn Dress with Velvet Pattern,Female,Dresses,Velvet Pattern,Purple,Adult,Autumn,Velvet,447,435,4.4,1,Topshop,10,10/27/2024,435,10,2024
601,601,Winter Cardigan with Embroidery Detail,Female,Cardigans,Embroidery Detail,Red,Adult,Winter,Wool,448,436,4.2,0,Prada,5,2/27/2024,436,2,2024
602,602,Spring Trousers with Stripes,Female,Trousers,Stripes,Blue,Adult,Spring,Cotton,449,437,4.5,1,Zara,10,4/28/2024,437,4,2024
603,603,Summer Blouse with Lace Detail,Female,Blouses,Lace Detail,White,Teen,Summer,Cotton,450,438,4.1,0,H&M,5,7/28/2024,438,7,2024
604,604,Autumn Jacket with Fringe Detail,Female,Jackets,Fringe Detail,Black,Adult,Autumn,Leather,451,439,4.3,1,Topshop,10,9/28/2024,439,9,2024
605,605,Winter Coat with Fur Hood,Female,Coats,Fur Hood,Gray,Adult,Winter,Leather,452,440,4.5,0,Prada,5,1/28/2024,440,1,2024
606,606,Spring Skirt with Floral Pattern,Female,Skirts,Floral Pattern,Pink,Teen,Spring,Cotton,453,441,4.4,1,Zara,10,5/29/2024,441,5,2024
607,607,Summer Dress with Tie Detail,Female,Dresses,Tie Detail,Yellow,Adult,Summer,Cotton,454,442,4.2,0,H&M,5,6/29/2024,442,6,2024
608,608,Autumn Blouse with Lace Sleeves,Female,Blouses,Lace Sleeves,Red,Adult,Autumn,Silk,455,443,4.5,1,Topshop,10,10/29/2024,443,10,2024
609,609,Winter Pants with Faux Leather Detail,Female,Pants,Faux Leather Detail,Brown,Adult,Winter,Polyester,456,444,4.3,0,Prada,5,2/29/2024,444,2,2024
610,610,Spring Cardigan with Embroidery Detail,Female,Cardigans,Embroidery Detail,White,Adult,Spring,Cotton,457,445,4.4,1,Zara,10,4/30/2024,445,4,2024
611,611,Summer Trousers with Lace Trim,Female,Trousers,Lace Trim,Blue,Teen,Summer,Cotton,458,446,4.2,0,H&M,5,7/30/2024,446,7,2024
612,612,Autumn Jacket with Velvet Detail,Female,Jackets,Velvet Detail,Black,Adult,Autumn,Leather,459,447,4.3,1,Topshop,10,9/30/2024,447,9,2024
613,613,Winter Coat with Faux Fur Detail,Female,Coats,Faux Fur Detail,Gray,Adult,Winter,Leather,460,448,4.5,0,Prada,5,1/31/2024,448,1,2024
614,614,Spring Skirt with Tie Waist,Female,Skirts,Tie Waist,Pink,Teen,Spring,Cotton,461,449,4.4,1,Zara,10,5/31/2024,449,5,2024
615,615,Autumn Blouse with Floral Embroidery,Female,Blouses,Floral Embroidery,Pink,Adult,Autumn,Silk,462,451,4.6,0,Topshop,10,11/1/2024,451,11,2024
616,616,Winter Dress with Faux Fur Detail,Female,Dresses,Faux Fur Detail,Brown,Adult,Winter,Polyester,463,452,4.4,1,Prada,5,3/31/2024,452,3,2024
617,617,Spring Cardigan with Lace Trim,Female,Cardigans,Lace Trim,White,Adult,Spring,Cotton,464,453,4.5,0,Zara,10,6/1/2024,453,6,2024
618,618,Summer Top with Tie Sleeves,Female,Tops,Tie Sleeves,Yellow,Teen,Summer,Cotton,465,454,4.3,1,H&M,5,8/1/2024,454,8,2024
619,619,Autumn Jacket with Shearling Detail,Female,Jackets,Shearling Detail,Black,Adult,Autumn,Leather,466,455,4.5,0,Topshop,10,10/1/2024,455,10,2024
620,620,Winter Coat with Fur Collar,Female,Coats,Fur Collar,Gray,Adult,Winter,Leather,467,456,4.7,1,Prada,5,2/1/2024,456,2,2024
621,621,Spring Skirt with Ruffled Hem,Female,Skirts,Ruffled Hem,Pink,Teen,Spring,Cotton,468,457,4.4,0,Zara,10,5/1/2024,457,5,2024
622,622,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Blue,Adult,Summer,Cotton,469,458,4.6,1,H&M,5,7/1/2024,458,7,2024
623,623,Autumn Blouse with Paisley Pattern,Female,Blouses,Paisley,Green,Adult,Autumn,Silk,470,459,4.5,0,Topshop,10,11/1/2024,459,11,2024
624,624,Winter Cardigan with Faux Shearling Detail,Female,Cardigans,Faux Shearling Detail,Brown,Adult,Winter,Polyester,471,460,4.4,1,Prada,5,3/1/2024,460,3,2024
625,625,Spring Jacket with Floral Print,Female,Jackets,Floral Print,Pink,Adult,Spring,Cotton,472,461,4.6,0,Zara,10,6/1/2024,461,6,2024
626,626,Summer Dress with Floral Print,Female,Dresses,Floral Print,Yellow,Teen,Summer,Cotton,500,462,4.7,0,Zara,5,7/15/2024,462,7,2024
627,627,Autumn Jacket with Animal Print,Female,Jackets,Animal Print,Brown,Adult,Autumn,Leather,501,463,4.4,1,Prada,10,10/20/2024,463,10,2024
628,628,Winter Coat with Faux Fur Collar,Female,Coats,Faux Fur Collar,Black,Adult,Winter,Polyester,502,464,4.6,0,Topshop,5,2/25/2024,464,2,2024
629,629,Spring Skirt with Stripes,Female,Skirts,Stripes,Blue,Teen,Spring,Cotton,503,465,4.5,0,H&M,10,5/5/2024,465,5,2024
630,630,Summer Blouse with Ruffles,Female,Blouses,Ruffles,White,Adult,Summer,Silk,504,466,4.7,1,Zara,5,8/1/2024,466,8,2024
631,631,Autumn Cardigan with Fringe,Female,Cardigans,Fringe,Red,Adult,Autumn,Polyester,505,467,4.6,0,Prada,10,11/10/2024,467,11,2024
632,632,Winter Hat with Faux Fur Trim,Female,Hats,Faux Fur Trim,Pink,Teen,Winter,Wool,506,468,4.5,1,Topshop,5,3/15/2024,468,3,2024
633,633,Spring Scarf with Tassels,Female,Scarves,Tassels,Green,Adult,Spring,Cotton,507,469,4.7,0,H&M,10,6/8/2024,469,6,2024
634,634,Summer Dress with Lace Overlay,Female,Dresses,Lace Overlay,Pink,Adult,Summer,Cotton,508,470,4.4,1,Zara,5,7/20/2024,470,7,2024
635,635,Autumn Skirt with Pleats,Female,Skirts,Pleats,Brown,Teen,Autumn,Wool,509,471,4.6,0,Prada,10,10/5/2024,471,10,2024
636,636,Winter Coat with Pockets,Female,Coats,Pockets,Black,Adult,Winter,Leather,510,472,4.5,1,Topshop,5,2/28/2024,472,2,2024
637,637,Spring Jacket with Hood,Female,Jackets,Hood,Blue,Teen,Spring,Cotton,511,473,4.4,0,H&M,10,5/12/2024,473,5,2024
638,638,Summer Jumpsuit with Tie Waist,Female,Jumpsuits,Tie Waist,Yellow,Adult,Summer,Linen,512,474,4.6,1,Zara,5,9/10/2024,474,9,2024
639,639,Autumn Tunic with Lace Sleeves,Female,Tunics,Lace Sleeves,Gray,Teen,Autumn,Cotton,513,475,4.5,0,Prada,10,12/2/2024,475,12,2024
640,640,Winter Leggings with Faux Leather Panels,Female,Leggings,Faux Leather Panels,Black,Adult,Winter,Nylon,514,476,4.4,1,Topshop,5,1/12/2024,476,1,2024
641,641,Spring Blazer with Pockets,Female,Blazers,Pockets,Pink,Teen,Spring,Wool,515,477,4.7,0,H&M,10,4/25/2024,477,4,2024
642,642,Summer Skirt with Gathered Waist,Female,Skirts,Gathered Waist,Red,Adult,Summer,Cotton,516,478,4.5,1,Zara,5,8/15/2024,478,8,2024
643,643,Autumn Sweater with Cable Knit,Female,Sweaters,Cable Knit,Blue,Teen,Autumn,Wool,517,479,4.6,0,Prada,10,11/8/2024,479,11,2024
644,644,Winter Jacket with Fur Trim,Female,Jackets,Fur Trim,Brown,Adult,Winter,Leather,518,480,4.5,1,Topshop,5,3/1/2024,480,3,2024
645,645,Spring Dress with Ruffles,Female,Dresses,Ruffles,Green,Teen,Spring,Cotton,519,481,4.4,0,H&M,10,5/20/2024,481,5,2024
646,646,Summer Shorts with Lace Trim,Female,Shorts,Lace Trim,White,Adult,Summer,Cotton,520,482,4.5,1,Zara,5,7/1/2024,482,7,2024
647,647,Autumn Tunic with Fringe,Female,Tunics,Fringe,Pink,Teen,Autumn,Cotton,521,483,4.6,0,Prada,10,10/10/2024,483,10,2024
648,648,Winter Coat with Hood,Female,Coats,Hood,Black,Adult,Winter,Leather,522,484,4.5,1,Topshop,5,2/15/2024,484,2,2024
649,649,Spring Blazer with Pockets,Female,Blazers,Pockets,Yellow,Teen,Spring,Wool,523,485,4.6,0,H&M,10,4/26/2024,485,4,2024
650,650,Summer Skirt with Ruffle Hem,Female,Skirts,Ruffle Hem,Orange,Adult,Summer,Linen,524,486,4.5,1,Zara,5,8/16/2024,486,8,2024
651,651,Autumn Sweater with Lace Trim,Female,Sweaters,Lace Trim,Gray,Teen,Autumn,Cashmere,525,487,4.7,0,Prada,10,11/9/2024,487,11,2024
652,652,Winter Jacket with Faux Fur Lining,Female,Jackets,Faux Fur Lining,Purple,Adult,Winter,Leather,526,488,4.5,1,Topshop,5,3/2/2024,488,3,2024
653,653,Spring Dress with Flower Print,Female,Dresses,Flower Print,Blue,Teen,Spring,Cotton,527,489,4.4,0,H&M,10,5/21/2024,489,5,2024
654,654,Summer Shorts with Bows,Female,Shorts,Bows,Green,Adult,Summer,Cotton,528,490,4.5,1,Zara,5,7/2/2024,490,7,2024
655,655,Autumn Tunic with Lace Overlay,Female,Tunics,Lace Overlay,Red,Teen,Autumn,Cotton,529,491,4.6,0,Prada,10,10/11/2024,491,10,2024
656,656,Winter Coat with Fur Collar,Female,Coats,Fur Collar,Black,Adult,Winter,Leather,530,492,4.5,1,Topshop,5,2/16/2024,492,2,2024
657,657,Spring Jacket with Tassels,Female,Jackets,Tassels,Pink,Teen,Spring,Wool,531,493,4.6,0,H&M,10,4/27/2024,493,4,2024
658,658,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Yellow,Adult,Summer,Cotton,532,494,4.5,1,Zara,5,8/17/2024,494,8,2024
659,659,Autumn Sweater with Fringe,Female,Sweaters,Fringe,Brown,Teen,Autumn,Cashmere,533,495,4.7,0,Prada,10,11/10/2024,495,11,2024
660,660,Winter Coat with Hoodie,Female,Coats,Hoodie,Gray,Adult,Winter,Leather,534,496,4.5,1,Topshop,5,3/3/2024,496,3,2024
661,661,Spring Blouse with Floral Print,Female,Blouses,Floral Print,Pink,Adult,Spring,Cotton,535,497,4.4,0,Mango,10,5/8/2024,497,5,2024
662,662,Summer Skirt with Gingham Pattern,Female,Skirts,Gingham,White,Teen,Summer,Cotton,536,498,4.5,1,Zara,5,7/10/2024,498,7,2024
663,663,Autumn Cardigan with Lace Trim,Female,Cardigans,Lace Trim,Beige,Adult,Autumn,Wool,537,499,4.6,0,Prada,10,10/15/2024,499,10,2024
664,664,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Black,Adult,Winter,Leather,538,500,4.5,1,Topshop,5,2/5/2024,500,2,2024
665,665,Spring Dress with Stripes,Female,Dresses,Stripes,Blue,Teen,Spring,Cotton,539,501,4.4,0,H&M,10,4/22/2024,501,4,2024
666,666,Summer Tunic with Tie Sleeves,Female,Tunics,Tie Sleeves,Green,Adult,Summer,Linen,540,502,4.5,1,Zara,5,6/19/2024,502,6,2024
667,667,Autumn Jacket with Patchwork,Female,Jackets,Patchwork,Brown,Teen,Autumn,Wool,541,503,4.6,0,Prada,10,11/20/2024,503,11,2024
668,668,Winter Coat with Hoodie and Faux Fur,Female,Coats,Hoodie and Faux Fur,Gray,Adult,Winter,Leather,542,504,4.5,1,Topshop,5,3/12/2024,504,3,2024
669,669,Spring Blouse with Ruffles,Female,Blouses,Ruffles,Pink,Adult,Spring,Silk,543,505,4.4,0,Mango,10,5/25/2024,505,5,2024
670,670,Summer Skirt with Polka Dots,Female,Skirts,Polka Dots,White,Teen,Summer,Cotton,544,506,4.5,1,Zara,5,8/3/2024,506,8,2024
671,671,Autumn Cardigan with Fringe,Female,Cardigans,Fringe,Beige,Adult,Autumn,Cashmere,545,507,4.6,0,Prada,10,12/15/2024,507,12,2024
672,672,Winter Coat with Fur Collar,Female,Coats,Fur Collar,Black,Adult,Winter,Leather,546,508,4.5,1,Topshop,5,1/20/2024,508,1,2024
673,673,Summer Dress with Flower Print,Female,Dresses,Flower Print,Red,Adult,Summer,Cotton,547,509,4.5,0,Zara,10,7/25/2024,509,7,2024
674,674,Autumn Skirt with Stripes,Female,Skirts,Stripes,Blue,Teen,Autumn,Denim,548,510,4.4,1,Prada,5,10/8/2024,510,10,2024
675,675,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Purple,Adult,Winter,Wool,549,511,4.5,0,Topshop,10,2/15/2024,511,2,2024
676,676,Spring Blouse with Lace Trim,Female,Blouses,Lace Trim,White,Adult,Spring,Silk,550,512,4.4,1,Mango,5,6/3/2024,512,6,2024
677,677,Summer Pants with Embroidery,Female,Pants,Embroidery,Yellow,Teen,Summer,Linen,551,513,4.5,0,Zara,10,9/12/2024,513,9,2024
678,678,Autumn Jacket with Patchwork Sleeve,Female,Jackets,Patchwork Sleeve,Green,Adult,Autumn,Leather,552,514,4.6,1,Prada,5,12/20/2024,514,12,2024
679,679,Winter Coat with Faux Fur Hood,Female,Coats,Faux Fur Hood,Black,Adult,Winter,Leather,553,515,4.5,0,Topshop,10,1/28/2024,515,1,2024
680,680,Spring Blouse with Floral Print,Female,Blouses,Floral Print,Pink,Adult,Spring,Silk,554,516,4.4,1,Mango,5,5/18/2024,516,5,2024
681,681,Summer Dress with Bows,Female,Dresses,Bows,Pink,Teen,Summer,Cotton,555,517,4.5,0,Zara,10,8/24/2024,517,8,2024
682,682,Autumn Skirt with Pleats,Female,Skirts,Pleats,Brown,Adult,Autumn,Wool,556,518,4.4,1,Prada,5,11/7/2024,518,11,2024
683,683,Winter Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Red,Adult,Winter,Leather,557,519,4.5,0,Topshop,10,3/3/2024,519,3,2024
684,684,Spring Blouse with Lace Overlay,Female,Blouses,Lace Overlay,Blue,Adult,Spring,Silk,558,520,4.4,1,Mango,5,7/1/2024,520,7,2024
685,685,Spring Dress with Floral Embroidery,Female,Dresses,Floral Embroidery,Pink,Adult,Spring,Cotton,559,521,4.5,0,Zara,10,5/29/2024,521,5,2024
686,686,Summer Blouse with Tie Detail,Female,Blouses,Tie Detail,Yellow,Teen,Summer,Cotton,560,522,4.6,1,H&M,5,9/15/2024,522,9,2024
687,687,Autumn Jacket with Fringe Sleeve,Female,Jackets,Fringe Sleeve,Black,Adult,Autumn,Leather,561,523,4.7,0,Prada,10,11/12/2024,523,11,2024
688,688,Winter Coat with Quilted Lining,Female,Coats,Quilted Lining,Gray,Adult,Winter,Leather,562,524,4.6,1,Topshop,5,2/22/2024,524,2,2024
689,689,Spring Blouse with Ruffle Sleeve,Female,Blouses,Ruffle Sleeve,White,Adult,Spring,Silk,563,525,4.4,0,Mango,10,6/8/2024,525,6,2024
690,690,Summer Dress with Stripes,Female,Dresses,Stripes,Blue,Teen,Summer,Cotton,564,526,4.3,1,Zara,5,8/28/2024,526,8,2024
691,691,Autumn Skirt with Lace Overlay,Female,Skirts,Lace Overlay,Pink,Adult,Autumn,Wool,565,527,4.5,0,Prada,10,10/9/2024,527,10,2024
692,692,Winter Coat with Faux Fur Collar,Female,Coats,Faux Fur Collar,Brown,Adult,Winter,Leather,566,528,4.4,1,Topshop,10,4/4/2024,528,4,2024
693,693,Spring Blouse with Paisley Print,Female,Blouses,Paisley Print,Green,Adult,Spring,Silk,567,529,4.6,0,Mango,5,7/15/2024,529,7,2024
694,694,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Red,Teen,Summer,Cotton,568,530,4.4,1,Zara,10,9/19/2024,530,9,2024
695,695,Autumn Jacket with Quilted Pattern,Female,Jackets,Quilted Pattern,Black,Adult,Autumn,Leather,569,531,4.5,0,Prada,5,12/2/2024,531,12,2024
696,696,Summer Maxi Dress with Floral Print,Female,Dresses,Floral Print,Yellow,Adult,Summer,Cotton,570,532,4.7,1,Zara,10,11/6/2024,532,11,2024
