product_id,product_name,gender,category,pattern,color,age_group,season,price,material,sales_count,reviews_count,average_rating,out_of_stock_times,brand,discount,last_stock_date,wish_list_count,month_of_sale,year_of_sale
20375,Winter Coat with Faux Leather,Female,Coats,Faux Leather,Black,Adult,Winter,129.99,Faux Leather,354,342,4.7,1,Guess,10,2024-02-15,342,2,2024
20376,Spring Blouse with Lace Trim,Female,Blouses,Lace Trim,Pink,Teen,Spring,39.99,Cotton,355,343,4.4,0,ASOS,5,2024-05-15,343,5,2024
20377,Summer Dress with Ruffle Sleeves,Female,Dresses,Ruffle Sleeves,Yellow,Adult,Summer,49.99,Cotton,356,344,4.5,1,H&M,10,2024-07-15,344,7,2024
20378,Autumn Trousers with Patchwork,Female,Trousers,Patchwork,Green,Adult,Autumn,69.99,Cotton,357,345,4.6,0,Zara,5,2024-10-15,345,10,2024
20379,Winter Scarf with Faux Fur,Female,Accessories,Faux Fur,White,Adult,Winter,29.99,Faux Fur,358,346,4.5,1,Ugg,10,2024-01-15,346,1,2024
20381,Spring Skirt with Floral Print,Female,Skirts,Floral Print,Blue,Teen,Spring,34.99,Cotton,359,347,4.3,0,Forever 21,5,2024-04-15,347,4,2024
20382,Summer Dress with Bold Stripes,Female,Dresses,Bold Stripes,Red,Adult,Summer,59.99,Cotton,360,348,4.4,1,Mango,10,2024-06-15,348,6,2024
20383,Autumn Jacket with Faux Leather,Female,Jackets,Faux Leather,Black,Adult,Autumn,89.99,Faux Leather,361,349,4.5,0,Michael Kors,5,2024-08-15,349,8,2024
20384,Winter Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Grey,Adult,Winter,149.99,Faux Fur,362,350,4.6,1,Coach,10,2024-03-15,350,3,2024
20385,Spring Top with Lace Detail,Female,Tops,Lace Detail,White,Adult,Spring,29.99,Cotton,363,351,4.2,0,River Island,5,2024-05-15,351,5,2024
20386,Summer Trousers with Embroidery,Female,Trousers,Embroidery,Pink,Teen,Summer,44.99,Cotton,364,352,4.4,1,Boohoo,10,2024-07-15,352,7,2024
20387,Autumn Hat with Pom Pom,Female,Hats,Pom Pom,Brown,Adult,Autumn,14.99,Wool,365,353,4.1,0,Topshop,5,2024-09-15,353,9,2024
20388,Winter Boots with Fur Lining,Female,Boots,Fur Lining,Beige,Adult,Winter,99.99,Leather,366,354,4.3,1,Keds,10,2024-01-15,354,1,2024
20389,Spring Blouse with Ruffles,Female,Blouses,Ruffles,Lavender,Adult,Spring,49.99,Silk,367,355,4.5,0,Zara,5,2024-04-15,355,4,2024
20390,Summer Dress with Floral Print,Female,Dresses,Floral Print,Pink,Teen,Summer,39.99,Cotton,368,356,4.4,1,ASOS,10,2024-06-15,356,6,2024
20391,Autumn Jacket with Belt,Female,Jackets,Belted,Green,Adult,Autumn,79.99,Leather,369,357,4.6,0,Jacquemus,5,2024-08-15,357,8,2024
20392,Spring Jumpsuit with Lace Trim,Female,Jumpsuits,Lace Trim,Blue,Adult,Spring,59.99,Cotton,370,358,4.3,0,Mango,5,2024-04-16,358,4,2024
20393,Summer Skirt with Tie Waist,Female,Skirts,Tie Waist,Yellow,Teen,Summer,29.99,Linen,371,359,4.2,1,Forever 21,10,2024-06-16,359,6,2024
20394,Autumn Coat with Fringe,Female,Coats,Fringe,Burgundy,Adult,Autumn,149.99,Wool,372,360,4.4,0,Gucci,5,2024-09-16,360,9,2024
20395,Winter Sweater with Pockets,Female,Sweaters,Pockets,Gray,Adult,Winter,69.99,Wool,373,361,4.5,1,The North Face,10,2024-01-16,361,1,2024
20396,Spring Cardigan with Lace Trim,Female,Cardigans,Lace Trim,Pink,Adult,Spring,49.99,Cotton,374,362,4.3,0,H&M,5,2024-05-16,362,5,2024
20397,Summer Dress with Stripes,Female,Dresses,Stripes,Red,Teen,Summer,34.99,Cotton,375,363,4.4,1,H&M,10,2024-07-16,363,7,2024
20398,Autumn Blouse with Lace Detail,Female,Blouses,Lace Detail,Black,Adult,Autumn,54.99,Silk,376,364,4.5,0,Zara,5,2024-08-16,364,8,2024
20399,Winter Coat with Faux Fur,Female,Coats,Faux Fur,White,Adult,Winter,199.99,Leather,377,365,4.6,1,Prada,10,2024-02-16,365,2,2024
20400,Spring Dress with Floral Print,Female,Dresses,Floral Print,Green,Adult,Spring,49.99,Cotton,378,366,4.4,0,ASOS,5,2024-04-16,366,4,2024
20401,Summer Skirt with Ruffle Hem,Female,Skirts,Ruffle Hem,Blue,Teen,Summer,29.99,Linen,379,367,4.2,1,Forever 21,10,2024-06-16,367,6,2024
20402,Autumn Jacket with Fringe Detail,Female,Jackets,Fringe Detail,Brown,Adult,Autumn,89.99,Leather,380,368,4.3,0,Mango,5,2024-09-16,368,9,2024
20403,Winter Hat with Pom Pom,Female,Hats,Pom Pom,White,Adult,Winter,14.99,Wool,381,369,4.1,1,Topshop,10,2024-01-16,369,1,2024
40001,Spring Jumpsuit with Floral Print,Female,Jumpsuits,Floral Print,Yellow,Adult,Spring,59.99,Cotton,382,370,4.4,0,ASOS,5,2024-03-16,370,3,2024
40002,Summer Tunic with Tassels,Female,Tunics,Tassels,Orange,Teen,Summer,39.99,Linen,383,371,4.3,1,Forever 21,10,2024-05-16,371,5,2024
40003,Autumn Blouse with Lace Overlay,Female,Blouses,Lace Overlay,Grey,Adult,Autumn,69.99,Silk,384,372,4.5,0,Zara,5,2024-07-16,372,7,2024
40004,Winter Coat with Fur Hood,Female,Coats,Fur Hood,Black,Adult,Winter,249.99,Leather,385,373,4.6,1,Prada,10,2024-02-16,373,2,2024
40005,Spring Dress with Stripes,Female,Dresses,Stripes,Pink,Adult,Spring,44.99,Cotton,386,374,4.3,0,H&M,5,2024-04-16,374,4,2024
40006,Summer Skirt with Ruffled Hem,Female,Skirts,Ruffled Hem,Red,Teen,Summer,29.99,Linen,387,375,4.2,1,Forever 21,10,2024-06-16,375,6,2024
40007,Autumn Jacket with Fringe Detail,Female,Jackets,Fringe Detail,Blue,Adult,Autumn,99.99,Leather,388,376,4.4,0,Mango,5,2024-08-16,376,8,2024
40008,Winter Hat with Feathers,Female,Hats,Feathers,White,Adult,Winter,19.99,Wool,389,377,4.1,1,Topshop,10,2024-01-16,377,1,2024
40009,Spring Cardigan with Lace Trim,Female,Cardigans,Lace Trim,Green,Adult,Spring,49.99,Cotton,390,378,4.3,0,ASOS,5,2024-03-16,378,3,2024
40010,Summer Dress with Polka Dots,Female,Dresses,Polka Dots,Black,Teen,Summer,34.99,Cotton,391,379,4.4,1,Forever 21,10,2024-05-16,379,5,2024
40011,Autumn Blouse with Lace Sleeves,Female,Blouses,Lace Sleeves,Grey,Adult,Autumn,64.99,Silk,392,380,4.5,0,Zara,5,2024-07-16,380,7,2024
40012,Winter Coat with Fur Lining,Female,Coats,Fur Lining,Brown,Adult,Winter,229.99,Leather,393,381,4.6,1,Prada,10,2024-02-16,381,2,2024
40013,Spring Jacket with Floral Print,Female,Jackets,Floral Print,Pink,Teen,Spring,59.99,Cotton,394,382,4.3,0,H&M,5,2024-04-16,382,4,2024
40014,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Yellow,Adult,Summer,44.99,Cotton,395,383,4.4,1,Zara,10,2024-06-16,383,6,2024
40015,Autumn Pants with Wide Leg,Female,Pants,Wide Leg,Blue,Adult,Autumn,69.99,Wool,396,384,4.5,0,Mango,5,2024-08-16,384,8,2024
40016,Winter Cardigan with Fringe Hem,Female,Cardigans,Fringe Hem,White,Adult,Winter,54.99,Wool,397,385,4.2,1,ASOS,10,2024-01-16,385,1,2024
40017,Spring Skirt with Pleats,Female,Skirts,Pleats,Green,Teen,Spring,39.99,Linen,398,386,4.3,0,Forever 21,5,2024-03-16,386,3,2024
40018,Summer Top with Cut Outs,Female,Tops,Cut Outs,Red,Adult,Summer,39.99,Cotton,399,387,4.4,1,Topshop,10,2024-05-16,387,5,2024
40019,Autumn Dress with Lace Overlay,Female,Dresses,Lace Overlay,Grey,Adult,Autumn,89.99,Silk,400,388,4.5,0,Zara,5,2024-07-16,388,7,2024
40020,Winter Boots with Fur Lining,Female,Boots,Fur Lining,Black,Adult,Winter,199.99,Leather,401,389,4.6,1,Prada,10,2024-02-16,389,2,2024
40021,Spring Blouse with Puff Sleeves,Female,Blouses,Puff Sleeves,Pink,Teen,Spring,49.99,Cotton,402,390,4.3,0,H&M,5,2024-04-16,390,4,2024
40022,Summer Shorts with Lace Trim,Female,Shorts,Lace Trim,Blue,Adult,Summer,39.99,Cotton,403,391,4.4,1,Zara,10,2024-06-16,391,6,2024
40023,Autumn Pants with Embroidery,Female,Pants,Embroidery,Green,Adult,Autumn,79.99,Wool,404,392,4.5,0,Mango,5,2024-08-16,392,8,2024
40024,Winter Coat with Faux Fur,Female,Coats,Faux Fur,White,Adult,Winter,299.99,Leather,405,393,4.6,1,Prada,10,2024-01-16,393,1,2024
40025,Spring Skirt with Floral Print,Female,Skirts,Floral Print,Yellow,Adult,Spring,59.99,Cotton,406,394,4.2,0,Topshop,5,2024-04-17,394,4,2024
40026,Summer Dress with Ruffle Sleeves,Female,Dresses,Ruffle Sleeves,Purple,Teen,Summer,44.99,Polyester,407,395,4.1,1,H&M,10,2024-06-17,395,6,2024
40027,Autumn Jacket with Quilted Design,Female,Jackets,Quilted Design,Brown,Adult,Autumn,99.99,Leather,408,396,4.3,0,Zara,5,2024-08-17,396,8,2024
40028,Winter Cardigan with Fringe Detail,Female,Cardigans,Fringe Detail,Grey,Adult,Winter,79.99,Wool,409,397,4.4,1,Mango,10,2024-02-17,397,2,2024
40029,Spring Top with Tie Sleeves,Female,Tops,Tie Sleeves,Green,Adult,Spring,39.99,Cotton,410,398,4.5,0,Zara,5,2024-04-18,398,4,2024
40030,Summer Dress with Lace Overlay,Female,Dresses,Lace Overlay,White,Teen,Summer,59.99,Silk,411,399,4.6,1,Topshop,10,2024-07-18,399,7,2024
40031,Autumn Pants with Lace Detail,Female,Pants,Lace Detail,Black,Adult,Autumn,89.99,Leather,412,400,4.4,0,Prada,5,2024-09-18,400,9,2024
40032,Winter Coat with Fur Lining,Female,Coats,Fur Lining,Red,Adult,Winter,299.99,Leather,413,401,4.5,1,Mango,10,2024-03-18,401,3,2024
40033,Spring Skirt with Gingham Print,Female,Skirts,Gingham Print,Blue,Adult,Spring,49.99,Cotton,414,402,4.3,0,H&M,5,2024-05-18,402,5,2024
40034,Summer Top with Fringe Detail,Female,Tops,Fringe Detail,Pink,Teen,Summer,29.99,Polyester,415,403,4.2,1,Zara,10,2024-06-19,403,6,2024
40035,Autumn Jacket with Patchwork Design,Female,Jackets,Patchwork Design,Brown,Adult,Autumn,129.99,Leather,416,404,4.4,0,Prada,5,2024-10-19,404,10,2024
40036,Spring Dress with Floral Print,Female,Dresses,Floral Print,Yellow,Teen,Spring,69.99,Cotton,417,405,4.6,1,Topshop,10,2024-04-20,405,4,2024
40037,Summer Skirt with Stripe Pattern,Female,Skirts,Stripe Pattern,Grey,Adult,Summer,59.99,Silk,418,406,4.3,0,Mango,5,2024-07-20,406,7,2024
40038,Autumn Coat with Faux Fur Trim,Female,Coats,Faux Fur Trim,Black,Adult,Autumn,399.99,Leather,419,407,4.4,1,Zara,10,2024-09-20,407,9,2024
40039,Winter Top with Velvet Texture,Female,Tops,Velvet Texture,Purple,Teen,Winter,49.99,Velvet,420,408,4.2,0,H&M,5,2024-02-20,408,2,2024
40040,Spring Pants with Lace Detail,Female,Pants,Lace Detail,White,Adult,Spring,79.99,Cotton,421,409,4.5,1,Prada,10,2024-05-20,409,5,2024
40041,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Red,Teen,Summer,49.99,Polyester,422,410,4.1,0,Zara,5,2024-06-21,410,6,2024
40042,Autumn Jacket with Shearling Lining,Female,Jackets,Shearling Lining,Brown,Adult,Autumn,299.99,Leather,423,411,4.4,1,Mango,10,2024-10-21,411,10,2024
40043,Winter Skirt with Velvet Pattern,Female,Skirts,Velvet Pattern,Blue,Teen,Winter,69.99,Velvet,424,412,4.3,0,H&M,5,2024-03-21,412,3,2024
40044,Spring Blouse with Puff Sleeves,Female,Blouses,Puff Sleeves,Green,Adult,Spring,59.99,Silk,425,413,4.5,1,Topshop,10,2024-04-22,413,4,2024
40045,Summer Top with Lace Trim,Female,Tops,Lace Trim,Pink,Teen,Summer,29.99,Cotton,426,414,4.2,0,Zara,5,2024-07-22,414,7,2024
40046,Autumn Pants with Wide Leg,Female,Pants,Wide Leg,Black,Adult,Autumn,99.99,Leather,427,415,4.4,1,Prada,10,2024-09-22,415,9,2024
40047,Winter Coat with Faux Fur Hood,Female,Coats,Faux Fur Hood,Grey,Adult,Winter,399.99,Polyester,428,416,4.3,0,Mango,5,2024-01-22,416,1,2024
40048,Spring Dress with Floral Print,Female,Dresses,Floral Print,Pink,Teen,Spring,59.99,Cotton,429,417,4.6,1,H&M,10,2024-05-23,417,5,2024
40049,Summer Shorts with Tie Waist,Female,Shorts,Tie Waist,Blue,Adult,Summer,39.99,Cotton,430,418,4.4,0,Zara,5,2024-06-23,418,6,2024
40050,Autumn Skirt with Pleats,Female,Skirts,Pleats,Burgundy,Teen,Autumn,49.99,Wool,431,419,4.5,1,Topshop,10,2024-10-23,419,10,2024
40051,Winter Jacket with Fur Detail,Female,Jackets,Fur Detail,Brown,Adult,Winter,499.99,Leather,432,420,4.2,0,Prada,5,2024-02-23,420,2,2024
40052,Spring Blouse with Ruffles,Female,Blouses,Ruffles,White,Adult,Spring,69.99,Silk,433,421,4.5,1,Zara,10,2024-04-24,421,4,2024
40053,Summer Top with Lace Overlay,Female,Tops,Lace Overlay,Black,Teen,Summer,29.99,Cotton,434,422,4.1,0,H&M,5,2024-07-24,422,7,2024
40054,Autumn Pants with Pleats,Female,Pants,Pleats,Red,Adult,Autumn,89.99,Leather,435,423,4.3,1,Mango,10,2024-09-24,423,9,2024
40055,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Grey,Teen,Winter,299.99,Polyester,436,424,4.4,0,Topshop,5,2024-01-24,424,1,2024
40056,Spring Dress with Stripes,Female,Dresses,Stripes,Yellow,Adult,Spring,79.99,Cotton,437,425,4.6,1,Prada,10,2024-05-25,425,5,2024
40057,Summer Shorts with Lace Detail,Female,Shorts,Lace Detail,Green,Teen,Summer,39.99,Cotton,438,426,4.3,0,Zara,5,2024-06-25,426,6,2024
40058,Autumn Skirt with Velvet Pattern,Female,Skirts,Velvet Pattern,Purple,Adult,Autumn,59.99,Velvet,439,427,4.4,1,Topshop,10,2024-10-25,427,10,2024
40059,Winter Cardigan with Fringe Detail,Female,Cardigans,Fringe Detail,Blue,Adult,Winter,79.99,Wool,440,428,4.2,0,Prada,5,2024-02-25,428,2,2024
40060,Spring Jumpsuit with Floral Print,Female,Jumpsuits,Floral Print,Pink,Adult,Spring,89.99,Silk,441,429,4.5,1,Zara,10,2024-04-26,429,4,2024
40061,Summer Blouse with Lace Sleeves,Female,Blouses,Lace Sleeves,White,Teen,Summer,39.99,Cotton,442,430,4.1,0,H&M,5,2024-07-26,430,7,2024
40062,Autumn Jacket with Faux Leather Detail,Female,Jackets,Faux Leather Detail,Black,Adult,Autumn,99.99,Polyester,443,431,4.3,1,Mango,10,2024-09-26,431,9,2024
40063,Winter Boots with Fur Lining,Female,Boots,Fur Lining,Brown,Adult,Winter,149.99,Leather,444,432,4.4,0,Topshop,5,2024-01-26,432,1,2024
40064,Spring Pants with Ruffles,Female,Pants,Ruffles,Yellow,Adult,Spring,59.99,Cotton,445,433,4.6,1,Prada,10,2024-05-27,433,5,2024
40065,Summer Skirt with Lace Overlay,Female,Skirts,Lace Overlay,Green,Teen,Summer,29.99,Cotton,446,434,4.3,0,Zara,5,2024-06-27,434,6,2024
40066,Autumn Dress with Velvet Pattern,Female,Dresses,Velvet Pattern,Purple,Adult,Autumn,69.99,Velvet,447,435,4.4,1,Topshop,10,2024-10-27,435,10,2024
40067,Winter Cardigan with Embroidery Detail,Female,Cardigans,Embroidery Detail,Red,Adult,Winter,89.99,Wool,448,436,4.2,0,Prada,5,2024-02-27,436,2,2024
40068,Spring Trousers with Stripes,Female,Trousers,Stripes,Blue,Adult,Spring,79.99,Cotton,449,437,4.5,1,Zara,10,2024-04-28,437,4,2024
40069,Summer Blouse with Lace Detail,Female,Blouses,Lace Detail,White,Teen,Summer,49.99,Cotton,450,438,4.1,0,H&M,5,2024-07-28,438,7,2024
40070,Autumn Jacket with Fringe Detail,Female,Jackets,Fringe Detail,Black,Adult,Autumn,99.99,Leather,451,439,4.3,1,Topshop,10,2024-09-28,439,9,2024
40071,Winter Coat with Fur Hood,Female,Coats,Fur Hood,Gray,Adult,Winter,199.99,Leather,452,440,4.5,0,Prada,5,2024-01-28,440,1,2024
40072,Spring Skirt with Floral Pattern,Female,Skirts,Floral Pattern,Pink,Teen,Spring,39.99,Cotton,453,441,4.4,1,Zara,10,2024-05-29,441,5,2024
40073,Summer Dress with Tie Detail,Female,Dresses,Tie Detail,Yellow,Adult,Summer,59.99,Cotton,454,442,4.2,0,H&M,5,2024-06-29,442,6,2024
40074,Autumn Blouse with Lace Sleeves,Female,Blouses,Lace Sleeves,Red,Adult,Autumn,69.99,Silk,455,443,4.5,1,Topshop,10,2024-10-29,443,10,2024
40075,Winter Pants with Faux Leather Detail,Female,Pants,Faux Leather Detail,Brown,Adult,Winter,89.99,Polyester,456,444,4.3,0,Prada,5,2024-02-29,444,2,2024
40076,Spring Cardigan with Embroidery Detail,Female,Cardigans,Embroidery Detail,White,Adult,Spring,79.99,Cotton,457,445,4.4,1,Zara,10,2024-04-30,445,4,2024
40077,Summer Trousers with Lace Trim,Female,Trousers,Lace Trim,Blue,Teen,Summer,49.99,Cotton,458,446,4.2,0,H&M,5,2024-07-30,446,7,2024
40078,Autumn Jacket with Velvet Detail,Female,Jackets,Velvet Detail,Black,Adult,Autumn,99.99,Leather,459,447,4.3,1,Topshop,10,2024-09-30,447,9,2024
40079,Winter Coat with Faux Fur Detail,Female,Coats,Faux Fur Detail,Gray,Adult,Winter,199.99,Leather,460,448,4.5,0,Prada,5,2024-01-31,448,1,2024
40080,Spring Skirt with Tie Waist,Female,Skirts,Tie Waist,Pink,Teen,Spring,39.99,Cotton,461,449,4.4,1,Zara,10,2024-05-31,449,5,2024
40081,Autumn Blouse with Floral Embroidery,Female,Blouses,Floral Embroidery,Pink,Adult,Autumn,79.99,Silk,462,451,4.6,0,Topshop,10,2024-11-01,451,11,2024
40082,Winter Dress with Faux Fur Detail,Female,Dresses,Faux Fur Detail,Brown,Adult,Winter,129.99,Polyester,463,452,4.4,1,Prada,5,2024-03-31,452,3,2024
40083,Spring Cardigan with Lace Trim,Female,Cardigans,Lace Trim,White,Adult,Spring,69.99,Cotton,464,453,4.5,0,Zara,10,2024-06-01,453,6,2024
40084,Summer Top with Tie Sleeves,Female,Tops,Tie Sleeves,Yellow,Teen,Summer,29.99,Cotton,465,454,4.3,1,H&M,5,2024-08-01,454,8,2024
40085,Autumn Jacket with Shearling Detail,Female,Jackets,Shearling Detail,Black,Adult,Autumn,119.99,Leather,466,455,4.5,0,Topshop,10,2024-10-01,455,10,2024
40086,Winter Coat with Fur Collar,Female,Coats,Fur Collar,Gray,Adult,Winter,249.99,Leather,467,456,4.7,1,Prada,5,2024-02-01,456,2,2024
40087,Spring Skirt with Ruffled Hem,Female,Skirts,Ruffled Hem,Pink,Teen,Spring,39.99,Cotton,468,457,4.4,0,Zara,10,2024-05-01,457,5,2024
40088,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Blue,Adult,Summer,59.99,Cotton,469,458,4.6,1,H&M,5,2024-07-01,458,7,2024
40089,Autumn Blouse with Paisley Pattern,Female,Blouses,Paisley,Green,Adult,Autumn,69.99,Silk,470,459,4.5,0,Topshop,10,2024-11-01,459,11,2024
40090,Winter Cardigan with Faux Shearling Detail,Female,Cardigans,Faux Shearling Detail,Brown,Adult,Winter,89.99,Polyester,471,460,4.4,1,Prada,5,2024-03-01,460,3,2024
40091,Spring Jacket with Floral Print,Female,Jackets,Floral Print,Pink,Adult,Spring,79.99,Cotton,472,461,4.6,0,Zara,10,2024-06-01,461,6,2024
40111,Summer Dress with Floral Print,Female,Dresses,Floral Print,Yellow,Teen,Summer,49.99,Cotton,500,462,4.7,0,Zara,5,2024-07-15,462,7,2024
40112,Autumn Jacket with Animal Print,Female,Jackets,Animal Print,Brown,Adult,Autumn,89.99,Leather,501,463,4.4,1,Prada,10,2024-10-20,463,10,2024
40113,Winter Coat with Faux Fur Collar,Female,Coats,Faux Fur Collar,Black,Adult,Winter,199.99,Polyester,502,464,4.6,0,Topshop,5,2024-02-25,464,2,2024
40114,Spring Skirt with Stripes,Female,Skirts,Stripes,Blue,Teen,Spring,34.99,Cotton,503,465,4.5,0,H&M,10,2024-05-05,465,5,2024
40115,Summer Blouse with Ruffles,Female,Blouses,Ruffles,White,Adult,Summer,44.99,Silk,504,466,4.7,1,Zara,5,2024-08-01,466,8,2024
40116,Autumn Cardigan with Fringe,Female,Cardigans,Fringe,Red,Adult,Autumn,64.99,Polyester,505,467,4.6,0,Prada,10,2024-11-10,467,11,2024
40117,Winter Hat with Faux Fur Trim,Female,Hats,Faux Fur Trim,Pink,Teen,Winter,12.99,Wool,506,468,4.5,1,Topshop,5,2024-03-15,468,3,2024
40118,Spring Scarf with Tassels,Female,Scarves,Tassels,Green,Adult,Spring,14.99,Cotton,507,469,4.7,0,H&M,10,2024-06-08,469,6,2024
40119,Summer Dress with Lace Overlay,Female,Dresses,Lace Overlay,Pink,Adult,Summer,59.99,Cotton,508,470,4.4,1,Zara,5,2024-07-20,470,7,2024
40120,Autumn Skirt with Pleats,Female,Skirts,Pleats,Brown,Teen,Autumn,29.99,Wool,509,471,4.6,0,Prada,10,2024-10-05,471,10,2024
40121,Winter Coat with Pockets,Female,Coats,Pockets,Black,Adult,Winter,159.99,Leather,510,472,4.5,1,Topshop,5,2024-02-28,472,2,2024
40122,Spring Jacket with Hood,Female,Jackets,Hood,Blue,Teen,Spring,69.99,Cotton,511,473,4.4,0,H&M,10,2024-05-12,473,5,2024
40123,Summer Jumpsuit with Tie Waist,Female,Jumpsuits,Tie Waist,Yellow,Adult,Summer,69.99,Linen,512,474,4.6,1,Zara,5,2024-09-10,474,9,2024
40124,Autumn Tunic with Lace Sleeves,Female,Tunics,Lace Sleeves,Gray,Teen,Autumn,39.99,Cotton,513,475,4.5,0,Prada,10,2024-12-02,475,12,2024
40125,Winter Leggings with Faux Leather Panels,Female,Leggings,Faux Leather Panels,Black,Adult,Winter,49.99,Nylon,514,476,4.4,1,Topshop,5,2024-01-12,476,1,2024
40126,Spring Blazer with Pockets,Female,Blazers,Pockets,Pink,Teen,Spring,79.99,Wool,515,477,4.7,0,H&M,10,2024-04-25,477,4,2024
40127,Summer Skirt with Gathered Waist,Female,Skirts,Gathered Waist,Red,Adult,Summer,44.99,Cotton,516,478,4.5,1,Zara,5,2024-08-15,478,8,2024
40128,Autumn Sweater with Cable Knit,Female,Sweaters,Cable Knit,Blue,Teen,Autumn,59.99,Wool,517,479,4.6,0,Prada,10,2024-11-08,479,11,2024
40129,Winter Jacket with Fur Trim,Female,Jackets,Fur Trim,Brown,Adult,Winter,199.99,Leather,518,480,4.5,1,Topshop,5,2024-03-01,480,3,2024
40130,Spring Dress with Ruffles,Female,Dresses,Ruffles,Green,Teen,Spring,54.99,Cotton,519,481,4.4,0,H&M,10,2024-05-20,481,5,2024
40131,Summer Shorts with Lace Trim,Female,Shorts,Lace Trim,White,Adult,Summer,34.99,Cotton,520,482,4.5,1,Zara,5,2024-07-01,482,7,2024
40132,Autumn Tunic with Fringe,Female,Tunics,Fringe,Pink,Teen,Autumn,44.99,Cotton,521,483,4.6,0,Prada,10,2024-10-10,483,10,2024
40133,Winter Coat with Hood,Female,Coats,Hood,Black,Adult,Winter,249.99,Leather,522,484,4.5,1,Topshop,5,2024-02-15,484,2,2024
40134,Spring Blazer with Pockets,Female,Blazers,Pockets,Yellow,Teen,Spring,84.99,Wool,523,485,4.6,0,H&M,10,2024-04-26,485,4,2024
40135,Summer Skirt with Ruffle Hem,Female,Skirts,Ruffle Hem,Orange,Adult,Summer,49.99,Linen,524,486,4.5,1,Zara,5,2024-08-16,486,8,2024
40136,Autumn Sweater with Lace Trim,Female,Sweaters,Lace Trim,Gray,Teen,Autumn,64.99,Cashmere,525,487,4.7,0,Prada,10,2024-11-09,487,11,2024
40137,Winter Jacket with Faux Fur Lining,Female,Jackets,Faux Fur Lining,Purple,Adult,Winter,209.99,Leather,526,488,4.5,1,Topshop,5,2024-03-02,488,3,2024
40138,Spring Dress with Flower Print,Female,Dresses,Flower Print,Blue,Teen,Spring,69.99,Cotton,527,489,4.4,0,H&M,10,2024-05-21,489,5,2024
40139,Summer Shorts with Bows,Female,Shorts,Bows,Green,Adult,Summer,39.99,Cotton,528,490,4.5,1,Zara,5,2024-07-02,490,7,2024
40140,Autumn Tunic with Lace Overlay,Female,Tunics,Lace Overlay,Red,Teen,Autumn,54.99,Cotton,529,491,4.6,0,Prada,10,2024-10-11,491,10,2024
40141,Winter Coat with Fur Collar,Female,Coats,Fur Collar,Black,Adult,Winter,259.99,Leather,530,492,4.5,1,Topshop,5,2024-02-16,492,2,2024
40142,Spring Jacket with Tassels,Female,Jackets,Tassels,Pink,Teen,Spring,79.99,Wool,531,493,4.6,0,H&M,10,2024-04-27,493,4,2024
40143,Summer Dress with Tie Waist,Female,Dresses,Tie Waist,Yellow,Adult,Summer,59.99,Cotton,532,494,4.5,1,Zara,5,2024-08-17,494,8,2024
40144,Autumn Sweater with Fringe,Female,Sweaters,Fringe,Brown,Teen,Autumn,69.99,Cashmere,533,495,4.7,0,Prada,10,2024-11-10,495,11,2024
40145,Winter Coat with Hoodie,Female,Coats,Hoodie,Gray,Adult,Winter,219.99,Leather,534,496,4.5,1,Topshop,5,2024-03-03,496,3,2024
40146,Spring Blouse with Floral Print,Female,Blouses,Floral Print,Pink,Adult,Spring,49.99,Cotton,535,497,4.4,0,Mango,10,2024-05-08,497,5,2024
40147,Summer Skirt with Gingham Pattern,Female,Skirts,Gingham,White,Teen,Summer,29.99,Cotton,536,498,4.5,1,Zara,5,2024-07-10,498,7,2024
40148,Autumn Cardigan with Lace Trim,Female,Cardigans,Lace Trim,Beige,Adult,Autumn,79.99,Wool,537,499,4.6,0,Prada,10,2024-10-15,499,10,2024
40149,Winter Coat with Faux Fur Lining,Female,Coats,Faux Fur Lining,Black,Adult,Winter,279.99,Leather,538,500,4.5,1,Topshop,5,2024-02-05,500,2,2024
40150,Spring Dress with Stripes,Female,Dresses,Stripes,Blue,Teen,Spring,59.99,Cotton,539,501,4.4,0,H&M,10,2024-04-22,501,4,2024
40151,Summer Tunic with Tie Sleeves,Female,Tunics,Tie Sleeves,Green,Adult,Summer,44.99,Linen,540,502,4.5,1,Zara,5,2024-06-19,502,6,2024
40152,Autumn Jacket with Patchwork,Female,Jackets,Patchwork,Brown,Teen,Autumn,69.99,Wool,541,503,4.6,0,Prada,10,2024-11-20,503,11,2024
40153,Winter Coat with Hoodie and Faux Fur,Female,Coats,Hoodie and Faux Fur,Gray,Adult,Winter,239.99,Leather,542,504,4.5,1,Topshop,5,2024-03-12,504,3,2024
40154,Spring Blouse with Ruffles,Female,Blouses,Ruffles,Pink,Adult,Spring,39.99,Silk,543,505,4.4,0,Mango,10,2024-05-25,505,5,2024
40155,Summer Skirt with Polka Dots,Female,Skirts,Polka Dots,White,Teen,Summer,24.99,Cotton,544,506,4.5,1,Zara,5,2024-08-03,506,8,2024
40156,Autumn Cardigan with Fringe,Female,Cardigans,Fringe,Beige,Adult,Autumn,89.99,Cashmere,545,507,4.6,0,Prada,10,2024-12-15,507,12,2024
